assay_id,image_id,gene,gene name
10844,108_H4_2,ENSG00000162496,DHRS3
41508,557_F4_1,ENSG00000169217,CD2BP2
41508,557_F4_2,ENSG00000169217,CD2BP2
47132,622_H10_5,ENSG00000233927,RPS28
47132,622_H10_6,ENSG00000233927,RPS28
3982,2053_H8_3,ENSG00000123143,PKN1
3982,2053_H8_5,ENSG00000123143,PKN1
41563,460_B2_1,ENSG00000205363,INSYN1
41563,460_B2_2,ENSG00000205363,INSYN1
26598,213_C4_1,ENSG00000166181,API5
26598,213_C4_2,ENSG00000166181,API5
34642,640_D11_1,ENSG00000169621,APLF
34642,640_D11_2,ENSG00000169621,APLF
44822,527_E1_1,ENSG00000172985,SH3RF3
44822,527_E1_2,ENSG00000172985,SH3RF3
26035,702_F1_1,ENSG00000143321,HDGF
26035,702_F1_2,ENSG00000143321,HDGF
53618,826_C8_1,ENSG00000159842,ABR
53618,826_C8_2,ENSG00000159842,ABR
14083,175_H5_1,ENSG00000128617,OPN1SW
14083,175_H5_2,ENSG00000128617,OPN1SW
39946,415_F10_1,ENSG00000134809,TIMM10
39946,415_F10_2,ENSG00000134809,TIMM10
11105,108_F11_1,ENSG00000175793,SFN
11105,108_F11_2,ENSG00000175793,SFN
30367,271_D12_2,ENSG00000147123,NDUFB11
30367,271_D12_1,ENSG00000147123,NDUFB11
25346,670_H6_1,ENSG00000105701,FKBP8
25346,670_H6_3,ENSG00000105701,FKBP8
45177,814_E7_1,ENSG00000105701,FKBP8
45177,814_E7_2,ENSG00000105701,FKBP8
35098,814_H11_1,ENSG00000152601,MBNL1
35098,814_H11_2,ENSG00000152601,MBNL1
755,54_D8_1,ENSG00000177485,ZBTB33
755,54_D8_2,ENSG00000177485,ZBTB33
5732,57_B9_1,ENSG00000177485,ZBTB33
5732,57_B9_2,ENSG00000177485,ZBTB33
43840,527_E11_4,ENSG00000186222,BLOC1S4
43840,527_E11_5,ENSG00000186222,BLOC1S4
6748,72_A11_1,ENSG00000168496,FEN1
6748,72_A11_2,ENSG00000168496,FEN1
59071,1011_D4_1,ENSG00000180628,PCGF5
59071,1011_D4_2,ENSG00000180628,PCGF5
73747,1551_C2_1,ENSG00000170425,ADORA2B
73747,1551_C2_5,ENSG00000170425,ADORA2B
42626,475_F3_2,ENSG00000153237,CCDC148
42626,475_F3_3,ENSG00000153237,CCDC148
74892,1547_D8_1,ENSG00000129103,SUMF2
74892,1547_D8_2,ENSG00000129103,SUMF2
38311,563_E10_1,ENSG00000005175,RPAP3
38311,563_E10_2,ENSG00000005175,RPAP3
15988,128_A8_3,ENSG00000157181,ODR4
15988,128_A8_4,ENSG00000157181,ODR4
31352,900_E9_1,ENSG00000157181,ODR4
31352,900_E9_2,ENSG00000157181,ODR4
38578,540_B12_1,ENSG00000140471,LINS1
38578,540_B12_2,ENSG00000140471,LINS1
23583,263_F5_1,ENSG00000187624,C17orf97
23583,263_F5_2,ENSG00000187624,C17orf97
42087,461_D10_1,ENSG00000132004,FBXW9
42087,461_D10_2,ENSG00000132004,FBXW9
40378,424_G2_1,ENSG00000183137,CEP57L1
40378,424_G2_2,ENSG00000183137,CEP57L1
38300,540_G9_1,ENSG00000131844,MCCC2
38300,540_G9_2,ENSG00000131844,MCCC2
55120,898_A3_1,ENSG00000162600,OMA1
55120,898_A3_2,ENSG00000162600,OMA1
39312,523_G11_1,ENSG00000121621,KIF18A
39312,523_G11_2,ENSG00000121621,KIF18A
43271,748_A6_1,ENSG00000196550,FAM72A
43271,748_A6_2,ENSG00000196550,FAM72A
67321,1247_G9_5,ENSG00000196550,FAM72A
67321,1247_G9_6,ENSG00000196550,FAM72A
11352,108_A11_1,ENSG00000150459,SAP18
11352,108_A11_2,ENSG00000150459,SAP18
39113,436_G10_1,ENSG00000111796,KLRB1
39113,436_G10_2,ENSG00000111796,KLRB1
29140,296_F6_2,ENSG00000112234,FBXL4
29140,296_F6_1,ENSG00000112234,FBXL4
20451,234_C6_1,ENSG00000115866,DARS1
20451,234_C6_2,ENSG00000115866,DARS1
30140,333_E1_1,ENSG00000081870,HSPB11
30140,333_E1_2,ENSG00000081870,HSPB11
30342,296_A11_1,ENSG00000133895,MEN1
30342,296_A11_2,ENSG00000133895,MEN1
41777,486_E8_1,ENSG00000103042,SLC38A7
41777,486_E8_2,ENSG00000103042,SLC38A7
56000,918_H5_1,ENSG00000143995,MEIS1
56000,918_H5_4,ENSG00000143995,MEIS1
1878,51_C12_1,ENSG00000183765,CHEK2
1878,51_C12_2,ENSG00000183765,CHEK2
37474,523_B5_3,ENSG00000113119,TMCO6
37474,523_B5_4,ENSG00000113119,TMCO6
14836,172_H6_1,ENSG00000143797,MBOAT2
14836,172_H6_2,ENSG00000143797,MBOAT2
57052,956_A5_2,ENSG00000107798,LIPA
57052,956_A5_6,ENSG00000107798,LIPA
53420,997_C4_1,ENSG00000116717,GADD45A
53420,997_C4_6,ENSG00000116717,GADD45A
38413,836_C12_1,ENSG00000203780,FANK1
38413,836_C12_2,ENSG00000203780,FANK1
43546,814_E8_5,ENSG00000129355,CDKN2D
43546,814_E8_9,ENSG00000129355,CDKN2D
40627,557_B6_1,ENSG00000140400,MAN2C1
40627,557_B6_3,ENSG00000140400,MAN2C1
27262,219_H5_1,ENSG00000143418,CERS2
27262,219_H5_2,ENSG00000143418,CERS2
3198,5_F10_1,ENSG00000166226,CCT2
3198,5_F10_2,ENSG00000166226,CCT2
40654,474_D9_1,ENSG00000107890,ANKRD26
40654,474_D9_6,ENSG00000107890,ANKRD26
20638,219_D2_1,ENSG00000112739,PRPF4B
20638,219_D2_2,ENSG00000112739,PRPF4B
52615,876_D2_1,ENSG00000147689,FAM83A
52615,876_D2_2,ENSG00000147689,FAM83A
9433,48_H6_1,ENSG00000127022,CANX
9433,48_H6_2,ENSG00000127022,CANX
9696,48_C7_1,ENSG00000127022,CANX
9696,48_C7_2,ENSG00000127022,CANX
38878,764_H1_1,ENSG00000088448,ANKRD10
38878,764_H1_2,ENSG00000088448,ANKRD10
48671,764_D7_1,ENSG00000185130,H2BC13
48671,764_D7_2,ENSG00000185130,H2BC13
58,947_H5_1,ENSG00000148773,MKI67
58,947_H5_2,ENSG00000148773,MKI67
451,14_A8_1,ENSG00000148773,MKI67
451,14_A8_2,ENSG00000148773,MKI67
1164,30_B1_1,ENSG00000148773,MKI67
1164,30_B1_2,ENSG00000148773,MKI67
36565,407_H11_1,ENSG00000015479,MATR3
36565,407_H11_2,ENSG00000015479,MATR3
35374,378_H6_1,ENSG00000155903,RASA2
35374,378_H6_2,ENSG00000155903,RASA2
41189,570_F6_1,ENSG00000274997,H2AC12
41189,570_F6_2,ENSG00000274997,H2AC12
37946,437_E6_3,ENSG00000182010,RTKN2
37946,437_E6_4,ENSG00000182010,RTKN2
17960,144_F4_1,ENSG00000103647,CORO2B
17960,144_F4_2,ENSG00000103647,CORO2B
7783,617_C10_1,ENSG00000131473,ACLY
7783,617_C10_2,ENSG00000131473,ACLY
22434,394_D3_1,ENSG00000131473,ACLY
22434,394_D3_2,ENSG00000131473,ACLY
22959,237_G3_1,ENSG00000131473,ACLY
22959,237_G3_2,ENSG00000131473,ACLY
28758,511_F5_2,ENSG00000131473,ACLY
28758,511_F5_3,ENSG00000131473,ACLY
3973,57_E8_1,ENSG00000124313,IQSEC2
3973,57_E8_2,ENSG00000124313,IQSEC2
5728,1248_A3_4,ENSG00000127124,HIVEP3
5728,1248_A3_6,ENSG00000127124,HIVEP3
69955,1551_G2_1,ENSG00000034239,CLXN
69955,1551_G2_3,ENSG00000034239,CLXN
17823,623_E10_1,ENSG00000112367,FIG4
17823,623_E10_2,ENSG00000112367,FIG4
30228,263_B12_1,ENSG00000140548,ZNF710
30228,263_B12_2,ENSG00000140548,ZNF710
17183,623_G4_1,ENSG00000110075,PPP6R3
17183,623_G4_2,ENSG00000110075,PPP6R3
38467,836_D12_1,ENSG00000110075,PPP6R3
38467,836_D12_2,ENSG00000110075,PPP6R3
38468,836_F12_1,ENSG00000110075,PPP6R3
38468,836_F12_2,ENSG00000110075,PPP6R3
53611,826_D8_1,ENSG00000185864,NPIPB4
53611,826_D8_2,ENSG00000185864,NPIPB4
2926,110_C2_1,ENSG00000136826,KLF4
2926,110_C2_2,ENSG00000136826,KLF4
11913,95_D11_1,ENSG00000160145,KALRN
11913,95_D11_2,ENSG00000160145,KALRN
3710,617_G1_1,ENSG00000196313,POM121
3710,617_G1_3,ENSG00000196313,POM121
49817,863_F4_1,ENSG00000196313,POM121
49817,863_F4_3,ENSG00000196313,POM121
980,27_E2_1,ENSG00000131471,AOC3
980,27_E2_2,ENSG00000131471,AOC3
22989,193_A4_1,ENSG00000136436,CALCOCO2
22989,193_A4_2,ENSG00000136436,CALCOCO2
23195,193_D6_1,ENSG00000136436,CALCOCO2
23195,193_D6_2,ENSG00000136436,CALCOCO2
11888,95_D3_1,ENSG00000182795,C1orf116
11888,95_D3_2,ENSG00000182795,C1orf116
11889,95_E3_1,ENSG00000182795,C1orf116
11889,95_E3_2,ENSG00000182795,C1orf116
35935,406_B3_1,ENSG00000039319,ZFYVE16
35935,406_B3_2,ENSG00000039319,ZFYVE16
35936,563_G3_2,ENSG00000039319,ZFYVE16
35936,563_G3_3,ENSG00000039319,ZFYVE16
61665,1227_G8_1,ENSG00000148730,EIF4EBP2
61665,1227_G8_4,ENSG00000148730,EIF4EBP2
43376,474_G10_3,ENSG00000196937,FAM3C
43376,474_G10_4,ENSG00000196937,FAM3C
50548,816_G9_1,ENSG00000196937,FAM3C
50548,816_G9_2,ENSG00000196937,FAM3C
4798,80_F9_1,ENSG00000119280,C1orf198
4798,80_F9_2,ENSG00000119280,C1orf198
42622,527_F8_1,ENSG00000178252,WDR6
42622,527_F8_2,ENSG00000178252,WDR6
52569,826_H5_1,ENSG00000169964,TMEM42
52569,826_H5_2,ENSG00000169964,TMEM42
44767,526_F6_1,ENSG00000213398,LCAT
44767,526_F6_2,ENSG00000213398,LCAT
49137,827_H6_2,ENSG00000083444,PLOD1
49137,827_H6_3,ENSG00000083444,PLOD1
26672,609_H7_1,ENSG00000106344,RBM28
26672,609_H7_2,ENSG00000106344,RBM28
31519,769_E2_1,ENSG00000106344,RBM28
31519,769_E2_2,ENSG00000106344,RBM28
25806,651_C8_2,ENSG00000144857,BOC
25806,651_C8_4,ENSG00000144857,BOC
64966,1227_C11_1,ENSG00000043039,BARX2
64966,1227_C11_2,ENSG00000043039,BARX2
68414,1547_H9_2,ENSG00000043039,BARX2
68414,1547_H9_3,ENSG00000043039,BARX2
3705,651_D10_1,ENSG00000157978,LDLRAP1
3705,651_D10_2,ENSG00000157978,LDLRAP1
1237,60_F6_1,ENSG00000115594,IL1R1
1237,60_F6_2,ENSG00000115594,IL1R1
7779,210_A1_1,ENSG00000115594,IL1R1
7779,210_A1_2,ENSG00000115594,IL1R1
50095,764_E7_1,ENSG00000083799,CYLD
50095,764_E7_2,ENSG00000083799,CYLD
21052,1717_C4_17_cr57f506732eae4,ENSG00000144048,DUSP11
21052,1717_C4_23_cr57f5067cc8f1d,ENSG00000144048,DUSP11
20481,178_C8_1,ENSG00000119522,DENND1A
20481,178_C8_4,ENSG00000119522,DENND1A
26825,256_A4_1,ENSG00000056291,NPFFR2
26825,256_A4_2,ENSG00000056291,NPFFR2
5285,639_H3_1,ENSG00000100526,CDKN3
5285,639_H3_2,ENSG00000100526,CDKN3
39311,555_E6_1,ENSG00000100526,CDKN3
39311,555_E6_2,ENSG00000100526,CDKN3
58874,1011_B8_4,ENSG00000100526,CDKN3
58874,1011_B8_7,ENSG00000100526,CDKN3
23455,193_C11_1,ENSG00000167333,TRIM68
23455,193_C11_2,ENSG00000167333,TRIM68
22069,651_H10_1,ENSG00000147140,NONO
22069,651_H10_2,ENSG00000147140,NONO
54094,877_A7_1,ENSG00000147140,NONO
54094,877_A7_2,ENSG00000147140,NONO
3596,119_B2_1,ENSG00000144891,AGTR1
3596,119_B2_2,ENSG00000144891,AGTR1
35712,393_A8_1,ENSG00000144034,TPRKB
35712,393_A8_2,ENSG00000144034,TPRKB
6214,8_F6_1,ENSG00000149480,MTA2
6214,8_F6_2,ENSG00000149480,MTA2
17522,948_G7_1,ENSG00000149480,MTA2
17522,948_G7_2,ENSG00000149480,MTA2
8451,100_B1_1,ENSG00000085832,EPS15
8451,100_B1_2,ENSG00000085832,EPS15
10164,921_C12_1,ENSG00000085832,EPS15
10164,921_C12_2,ENSG00000085832,EPS15
22300,651_B1_1,ENSG00000153944,MSI2
22300,651_B1_2,ENSG00000153944,MSI2
20999,190_E8_1,ENSG00000146830,GIGYF1
20999,190_E8_2,ENSG00000146830,GIGYF1
23995,196_B5_1,ENSG00000146830,GIGYF1
23995,196_B5_2,ENSG00000146830,GIGYF1
37991,434_H1_1,ENSG00000180834,MAP6D1
37991,434_H1_3,ENSG00000180834,MAP6D1
53611,826_D8_1,ENSG00000198064,NPIPB13
53611,826_D8_2,ENSG00000198064,NPIPB13
46368,764_G6_1,ENSG00000229292,RFPL4AL1
46368,764_G6_2,ENSG00000229292,RFPL4AL1
41634,486_H4_1,ENSG00000111696,NT5DC3
41634,486_H4_3,ENSG00000111696,NT5DC3
30324,563_A9_1,ENSG00000061455,PRDM6
30324,563_A9_2,ENSG00000061455,PRDM6
12583,103_E4_1,ENSG00000118496,FBXO30
12583,103_E4_2,ENSG00000118496,FBXO30
2832,36_G8_1,ENSG00000179958,DCTPP1
2832,36_G8_2,ENSG00000179958,DCTPP1
39658,539_D6_1,ENSG00000150764,DIXDC1
39658,539_D6_3,ENSG00000150764,DIXDC1
22483,147_G12_1,ENSG00000129167,TPH1
22483,147_G12_2,ENSG00000129167,TPH1
50492,837_H8_2,ENSG00000186871,ERCC6L
50492,837_H8_3,ENSG00000186871,ERCC6L
20382,242_C12_1,ENSG00000148153,INIP
20382,242_C12_2,ENSG00000148153,INIP
45114,562_D3_2,ENSG00000122674,CCZ1
45114,562_D3_3,ENSG00000122674,CCZ1
50006,837_D1_1,ENSG00000122674,CCZ1
50006,837_D1_2,ENSG00000122674,CCZ1
19765,242_D7_1,ENSG00000239857,GET4
19765,242_D7_2,ENSG00000239857,GET4
2025,60_A6_1,ENSG00000147475,ERLIN2
2025,60_A6_2,ENSG00000147475,ERLIN2
35849,389_D10_1,ENSG00000135968,GCC2
35849,389_D10_2,ENSG00000135968,GCC2
45224,526_E9_1,ENSG00000221968,FADS3
45224,526_E9_2,ENSG00000221968,FADS3
46080,837_E4_1,ENSG00000119878,CRIPT
46080,837_E4_3,ENSG00000119878,CRIPT
31246,333_D3_1,ENSG00000018699,TTC27
31246,333_D3_3,ENSG00000018699,TTC27
17921,173_H10_1,ENSG00000124733,MEA1
17921,173_H10_2,ENSG00000124733,MEA1
41037,475_G5_1,ENSG00000111445,RFC5
41037,475_G5_3,ENSG00000111445,RFC5
29958,296_C3_1,ENSG00000083635,NUFIP1
29958,296_C3_2,ENSG00000083635,NUFIP1
56680,917_D9_1,ENSG00000196275,GTF2IRD2
56680,917_D9_2,ENSG00000196275,GTF2IRD2
15049,172_C12_1,ENSG00000160055,TMEM234
15049,172_C12_2,ENSG00000160055,TMEM234
457,617_B10_1,ENSG00000164733,CTSB
457,617_B10_2,ENSG00000164733,CTSB
18156,150_G3_1,ENSG00000164733,CTSB
18156,150_G3_2,ENSG00000164733,CTSB
38627,591_B4_1,ENSG00000139637,MYG1
38627,591_B4_2,ENSG00000139637,MYG1
43624,556_H4_1,ENSG00000151553,FHIP2A
43624,556_H4_2,ENSG00000151553,FHIP2A
19730,116_D11_1,ENSG00000164815,ORC5
19730,116_D11_2,ENSG00000164815,ORC5
41582,836_F11_2,ENSG00000164808,SPIDR
41582,836_F11_3,ENSG00000164808,SPIDR
20722,618_A12_1,ENSG00000196628,TCF4
20722,618_A12_2,ENSG00000196628,TCF4
5406,639_A4_1,ENSG00000072310,SREBF1
5406,639_A4_2,ENSG00000072310,SREBF1
17961,144_C1_1,ENSG00000257103,LSM14A
17961,144_C1_2,ENSG00000257103,LSM14A
36332,455_B5_1,ENSG00000161204,ABCF3
36332,455_B5_2,ENSG00000161204,ABCF3
69657,1551_H7_3,ENSG00000136938,ANP32B
69657,1551_H7_4,ENSG00000136938,ANP32B
35090,374_G2_1,ENSG00000047578,KATNIP
35090,374_G2_2,ENSG00000047578,KATNIP
16908,131_F9_1,ENSG00000114670,NEK11
16908,131_F9_2,ENSG00000114670,NEK11
18485,116_B4_1,ENSG00000113761,ZNF346
18485,116_B4_2,ENSG00000113761,ZNF346
9906,921_C8_1,ENSG00000089220,PEBP1
9906,921_C8_2,ENSG00000089220,PEBP1
30241,334_E7_1,ENSG00000183814,LIN9
30241,334_E7_2,ENSG00000183814,LIN9
13328,103_D10_1,ENSG00000105137,SYDE1
13328,103_D10_2,ENSG00000105137,SYDE1
58182,1005_A1_1,ENSG00000182179,UBA7
58182,1005_A1_2,ENSG00000182179,UBA7
48441,814_B9_1,ENSG00000163960,UBXN7
48441,814_B9_2,ENSG00000163960,UBXN7
22923,193_H3_1,ENSG00000011451,WIZ
22923,193_H3_2,ENSG00000011451,WIZ
49033,800_B1_1,ENSG00000159147,DONSON
49033,800_B1_2,ENSG00000159147,DONSON
10189,956_A9_4,ENSG00000170677,SOCS6
10189,956_A9_5,ENSG00000170677,SOCS6
5910,8_C5_1,ENSG00000011007,ELOA
5910,8_C5_2,ENSG00000011007,ELOA
51617,799_A5_1,ENSG00000077235,GTF3C1
51617,799_A5_2,ENSG00000077235,GTF3C1
12241,617_C2_1,ENSG00000184357,H1-5
12241,617_C2_2,ENSG00000184357,H1-5
19625,219_A1_1,ENSG00000182134,TDRKH
19625,219_A1_2,ENSG00000182134,TDRKH
19845,178_F3_1,ENSG00000084112,SSH1
19845,178_F3_2,ENSG00000084112,SSH1
39398,425_A12_5,ENSG00000198015,MRPL42
39398,425_A12_6,ENSG00000198015,MRPL42
39612,425_B11_2,ENSG00000109944,JHY
40344,800_C9_1,ENSG00000109944,JHY
40344,800_C9_2,ENSG00000109944,JHY
29791,271_E5_1,ENSG00000198743,SLC5A3
29791,271_E5_2,ENSG00000198743,SLC5A3
40188,415_A3_1,ENSG00000198837,DENND4B
40188,415_A3_2,ENSG00000198837,DENND4B
47844,748_G7_1,ENSG00000172661,WASHC2C
47844,748_G7_2,ENSG00000172661,WASHC2C
36207,389_C12_1,ENSG00000186625,KATNA1
36207,389_C12_2,ENSG00000186625,KATNA1
39306,425_A11_2,ENSG00000161813,LARP4
39306,425_A11_3,ENSG00000161813,LARP4
39673,539_A8_1,ENSG00000161813,LARP4
39673,539_A8_2,ENSG00000161813,LARP4
57339,997_C9_1,ENSG00000187079,TEAD1
57339,997_C9_2,ENSG00000187079,TEAD1
38016,435_C4_1,ENSG00000113645,WWC1
38016,435_C4_2,ENSG00000113645,WWC1
42496,487_E3_1,ENSG00000174521,TTC9B
42496,487_E3_2,ENSG00000174521,TTC9B
57116,972_H7_1,ENSG00000136478,TEX2
57116,972_H7_2,ENSG00000136478,TEX2
20027,116_B11_1,ENSG00000173166,RAPH1
20027,116_B11_2,ENSG00000173166,RAPH1
4652,670_E6_1,ENSG00000077312,SNRPA
4652,670_E6_2,ENSG00000077312,SNRPA
54834,898_G3_1,ENSG00000077312,SNRPA
54834,898_G3_2,ENSG00000077312,SNRPA
38722,437_A9_1,ENSG00000151131,NOPCHAP1
38722,437_A9_2,ENSG00000151131,NOPCHAP1
27258,231_B5_1,ENSG00000159921,GNE
27258,231_B5_2,ENSG00000159921,GNE
62915,1365_A7_2,ENSG00000174950,CD164L2
62915,1365_A7_3,ENSG00000174950,CD164L2
10235,973_C9_1,ENSG00000122512,PMS2
10235,973_C9_2,ENSG00000122512,PMS2
29342,319_E1_1,ENSG00000130818,ZNF426
29342,319_E1_2,ENSG00000130818,ZNF426
26383,625_H1_1,ENSG00000204469,PRRC2A
26383,625_H1_2,ENSG00000204469,PRRC2A
46791,800_C11_2,ENSG00000204469,PRRC2A
46791,800_C11_3,ENSG00000204469,PRRC2A
7425,11_F2_1,ENSG00000117480,FAAH
7425,11_F2_2,ENSG00000117480,FAAH
57954,975_H10_1,ENSG00000153574,RPIA
57954,975_H10_4,ENSG00000153574,RPIA
1514,651_H1_1,ENSG00000105202,FBL
1514,651_H1_2,ENSG00000105202,FBL
49546,775_G8_2,ENSG00000105202,FBL
49546,775_G8_4,ENSG00000105202,FBL
3388,19_G4_1,ENSG00000151332,MBIP
3388,19_G4_2,ENSG00000151332,MBIP
2355,78_F3_2,ENSG00000159388,BTG2
2355,78_F3_3,ENSG00000159388,BTG2
41153,591_E1_1,ENSG00000130724,CHMP2A
41153,591_E1_2,ENSG00000130724,CHMP2A
27248,342_H6_1,ENSG00000092850,TEKT2
27248,342_H6_2,ENSG00000092850,TEKT2
27453,548_C1_1,ENSG00000163482,STK36
27453,548_C1_2,ENSG00000163482,STK36
49384,1833_B11_1,ENSG00000168757,TSPY2
49384,1833_B11_2,ENSG00000168757,TSPY2
67289,1924_E9_5,ENSG00000168757,TSPY2
67289,1924_E9_6,ENSG00000168757,TSPY2
44577,555_F11_1,ENSG00000169567,HINT1
44577,555_F11_2,ENSG00000169567,HINT1
30571,319_A9_1,ENSG00000063660,GPC1
30571,319_A9_3,ENSG00000063660,GPC1
40379,539_H3_3,ENSG00000140525,FANCI
40379,539_H3_5,ENSG00000140525,FANCI
55344,886_H3_2,ENSG00000173083,HPSE
55344,886_H3_3,ENSG00000173083,HPSE
42758,563_F5_2,ENSG00000205744,DENND1C
42758,563_F5_3,ENSG00000205744,DENND1C
724,39_C1_1,ENSG00000203485,INF2
724,39_C1_2,ENSG00000203485,INF2
26322,609_F6_2,ENSG00000126067,PSMB2
26322,609_F6_3,ENSG00000126067,PSMB2
26324,917_G1_1,ENSG00000126067,PSMB2
26324,917_G1_2,ENSG00000126067,PSMB2
20856,190_D10_1,ENSG00000126453,BCL2L12
20856,190_D10_2,ENSG00000126453,BCL2L12
17888,150_D7_1,ENSG00000118194,TNNT2
17888,150_D7_2,ENSG00000118194,TNNT2
58232,1011_A9_2,ENSG00000107951,MTPAP
58232,1011_A9_6,ENSG00000107951,MTPAP
42218,474_E3_1,ENSG00000198464,ZNF480
42218,474_E3_2,ENSG00000198464,ZNF480
51418,798_F10_1,ENSG00000157045,NTAN1
51418,798_F10_2,ENSG00000157045,NTAN1
23519,617_B3_3,ENSG00000109321,AREG
23519,617_B3_4,ENSG00000109321,AREG
5435,5_A12_1,ENSG00000213024,NUP62
5435,5_A12_2,ENSG00000213024,NUP62
41117,475_G12_1,ENSG00000110104,CCDC86
41117,475_G12_2,ENSG00000110104,CCDC86
41540,571_C5_1,ENSG00000110104,CCDC86
41540,571_C5_2,ENSG00000110104,CCDC86
19077,198_F7_1,ENSG00000008226,DLEC1
19077,198_F7_2,ENSG00000008226,DLEC1
7596,21_C2_1,ENSG00000176390,CRLF3
7596,21_C2_2,ENSG00000176390,CRLF3
13265,659_E4_1,ENSG00000071655,MBD3
13265,659_E4_2,ENSG00000071655,MBD3
24406,261_H3_1,ENSG00000140688,RUSF1
24406,261_H3_2,ENSG00000140688,RUSF1
31445,334_H5_3,ENSG00000162819,BROX
31445,334_H5_4,ENSG00000162819,BROX
39121,591_E7_1,ENSG00000204186,ZDBF2
39121,591_E7_2,ENSG00000204186,ZDBF2
19773,178_H4_2,ENSG00000170776,AKAP13
19773,178_H4_1,ENSG00000170776,AKAP13
18129,199_F11_1,ENSG00000107372,ZFAND5
18129,199_F11_2,ENSG00000107372,ZFAND5
13097,617_D10_2,ENSG00000103769,RAB11A
13097,617_D10_3,ENSG00000103769,RAB11A
51697,769_D6_1,ENSG00000103769,RAB11A
51697,769_D6_2,ENSG00000103769,RAB11A
39213,413_F8_1,ENSG00000146054,TRIM7
39213,413_F8_2,ENSG00000146054,TRIM7
45806,622_D1_5,ENSG00000143353,LYPLAL1
45806,622_D1_6,ENSG00000143353,LYPLAL1
3617,57_C7_1,ENSG00000102178,UBL4A
3617,57_C7_2,ENSG00000102178,UBL4A
36887,812_A1_1,ENSG00000080345,RIF1
36887,812_A1_2,ENSG00000080345,RIF1
6764,19_F7_1,ENSG00000060971,ACAA1
6764,19_F7_2,ENSG00000060971,ACAA1
7244,19_H7_1,ENSG00000060971,ACAA1
7244,19_H7_2,ENSG00000060971,ACAA1
34495,379_B4_1,ENSG00000115839,RAB3GAP1
34495,379_B4_2,ENSG00000115839,RAB3GAP1
42233,559_E5_1,ENSG00000206043,C18orf63
42233,559_E5_3,ENSG00000206043,C18orf63
48671,764_D7_1,ENSG00000274641,H2BC17
48671,764_D7_2,ENSG00000274641,H2BC17
19316,618_E5_4,ENSG00000175315,CST6
19316,618_E5_6,ENSG00000175315,CST6
28539,296_B9_1,ENSG00000162923,WDR26
28539,296_B9_2,ENSG00000162923,WDR26
12403,617_B2_1,ENSG00000122566,HNRNPA2B1
12403,617_B2_2,ENSG00000122566,HNRNPA2B1
28879,319_D3_1,ENSG00000196867,ZFP28
28879,319_D3_2,ENSG00000196867,ZFP28
6759,8_B9_1,ENSG00000167491,GATAD2A
6759,8_B9_2,ENSG00000167491,GATAD2A
24373,548_G9_1,ENSG00000167491,GATAD2A
24373,548_G9_3,ENSG00000167491,GATAD2A
19270,618_G2_1,ENSG00000101138,CSTF1
19270,618_G2_2,ENSG00000101138,CSTF1
41863,489_D8_1,ENSG00000169021,UQCRFS1
41863,489_D8_2,ENSG00000169021,UQCRFS1
36444,471_G6_2,ENSG00000114779,ABHD14B
36444,471_G6_5,ENSG00000114779,ABHD14B
42781,473_B6_1,ENSG00000007202,BLTP2
42781,473_B6_2,ENSG00000007202,BLTP2
38692,455_G8_1,ENSG00000185627,PSMD13
38692,455_G8_2,ENSG00000185627,PSMD13
38838,415_H5_1,ENSG00000159459,UBR1
38838,415_H5_2,ENSG00000159459,UBR1
30383,335_C11_1,ENSG00000176407,KCMF1
30383,335_C11_2,ENSG00000176407,KCMF1
30384,296_C11_1,ENSG00000176407,KCMF1
30384,296_C11_2,ENSG00000176407,KCMF1
44914,563_F1_1,ENSG00000141338,ABCA8
44914,563_F1_2,ENSG00000141338,ABCA8
4306,659_F1_4,ENSG00000196961,AP2A1
4306,659_F1_6,ENSG00000196961,AP2A1
63958,1247_E3_1,ENSG00000173145,NOC3L
63958,1247_E3_4,ENSG00000173145,NOC3L
67638,1247_A9_6,ENSG00000173145,NOC3L
67638,1247_A9_10,ENSG00000173145,NOC3L
9491,956_F6_2,ENSG00000153113,CAST
9491,956_F6_3,ENSG00000153113,CAST
36881,836_B10_2,ENSG00000153113,CAST
36881,836_B10_3,ENSG00000153113,CAST
36882,836_E7_1,ENSG00000153113,CAST
36882,836_E7_2,ENSG00000153113,CAST
29065,319_F4_1,ENSG00000011485,PPP5C
29065,319_F4_2,ENSG00000011485,PPP5C
40126,471_E11_1,ENSG00000181924,COA4
40126,471_E11_2,ENSG00000181924,COA4
35865,393_E5_1,ENSG00000099284,MACROH2A2
35865,393_E5_3,ENSG00000099284,MACROH2A2
41189,570_F6_1,ENSG00000099284,MACROH2A2
41189,570_F6_2,ENSG00000099284,MACROH2A2
43062,460_A7_1,ENSG00000082213,C5orf22
43062,460_A7_2,ENSG00000082213,C5orf22
9315,921_H2_1,ENSG00000096060,FKBP5
9315,921_H2_2,ENSG00000096060,FKBP5
31092,602_C10_1,ENSG00000096060,FKBP5
31092,602_C10_2,ENSG00000096060,FKBP5
31093,956_F10_4,ENSG00000096060,FKBP5
31093,956_F10_6,ENSG00000096060,FKBP5
5042,624_F2_1,ENSG00000132507,EIF5A
5042,624_F2_2,ENSG00000132507,EIF5A
18886,150_H10_1,ENSG00000166681,BEX3
18886,150_H10_2,ENSG00000166681,BEX3
73637,1551_H3_1,ENSG00000239713,APOBEC3G
